@RELATION FEATURES

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE nvarsOrig NUMERIC
@ATTRIBUTE nclausesOrig NUMERIC
@ATTRIBUTE nvars NUMERIC
@ATTRIBUTE nclauses NUMERIC
@ATTRIBUTE reducedVars NUMERIC
@ATTRIBUTE reducedClauses NUMERIC
@ATTRIBUTE Pre-featuretime NUMERIC
@ATTRIBUTE vars-clauses-ratio NUMERIC
@ATTRIBUTE POSNEG-RATIO-CLAUSE-mean NUMERIC
@ATTRIBUTE POSNEG-RATIO-CLAUSE-coeff-variation NUMERIC
@ATTRIBUTE POSNEG-RATIO-CLAUSE-min NUMERIC
@ATTRIBUTE POSNEG-RATIO-CLAUSE-max NUMERIC
@ATTRIBUTE POSNEG-RATIO-CLAUSE-entropy NUMERIC
@ATTRIBUTE VCG-CLAUSE-mean NUMERIC
@ATTRIBUTE VCG-CLAUSE-coeff-variation NUMERIC
@ATTRIBUTE VCG-CLAUSE-min NUMERIC
@ATTRIBUTE VCG-CLAUSE-max NUMERIC
@ATTRIBUTE VCG-CLAUSE-entropy NUMERIC
@ATTRIBUTE UNARY NUMERIC
@ATTRIBUTE BINARY+ NUMERIC
@ATTRIBUTE TRINARY+ NUMERIC
@ATTRIBUTE Basic-featuretime NUMERIC
@ATTRIBUTE VCG-VAR-mean NUMERIC
@ATTRIBUTE VCG-VAR-coeff-variation NUMERIC
@ATTRIBUTE VCG-VAR-min NUMERIC
@ATTRIBUTE VCG-VAR-max NUMERIC
@ATTRIBUTE VCG-VAR-entropy NUMERIC
@ATTRIBUTE POSNEG-RATIO-VAR-mean NUMERIC
@ATTRIBUTE POSNEG-RATIO-VAR-stdev NUMERIC
@ATTRIBUTE POSNEG-RATIO-VAR-min NUMERIC
@ATTRIBUTE POSNEG-RATIO-VAR-max NUMERIC
@ATTRIBUTE POSNEG-RATIO-VAR-entropy NUMERIC
@ATTRIBUTE HORNY-VAR-mean NUMERIC
@ATTRIBUTE HORNY-VAR-coeff-variation NUMERIC
@ATTRIBUTE HORNY-VAR-min NUMERIC
@ATTRIBUTE HORNY-VAR-max NUMERIC
@ATTRIBUTE HORNY-VAR-entropy NUMERIC
@ATTRIBUTE horn-clauses-fraction NUMERIC
@ATTRIBUTE VG-mean NUMERIC
@ATTRIBUTE VG-coeff-variation NUMERIC
@ATTRIBUTE VG-min NUMERIC
@ATTRIBUTE VG-max NUMERIC
@ATTRIBUTE KLB-featuretime NUMERIC
@ATTRIBUTE CG-mean NUMERIC
@ATTRIBUTE CG-coeff-variation NUMERIC
@ATTRIBUTE CG-min NUMERIC
@ATTRIBUTE CG-max NUMERIC
@ATTRIBUTE CG-entropy NUMERIC
@ATTRIBUTE cluster-coeff-mean NUMERIC
@ATTRIBUTE cluster-coeff-coeff-variation NUMERIC
@ATTRIBUTE cluster-coeff-min NUMERIC
@ATTRIBUTE cluster-coeff-max NUMERIC
@ATTRIBUTE cluster-coeff-entropy NUMERIC
@ATTRIBUTE CG-featuretime NUMERIC
@ATTRIBUTE gnn_0 NUMERIC
@ATTRIBUTE gnn_1 NUMERIC
@ATTRIBUTE gnn_2 NUMERIC
@ATTRIBUTE gnn_3 NUMERIC
@ATTRIBUTE gnn_4 NUMERIC
@ATTRIBUTE gnn_5 NUMERIC
@ATTRIBUTE gnn_6 NUMERIC
@ATTRIBUTE gnn_7 NUMERIC
@ATTRIBUTE gnn_8 NUMERIC
@ATTRIBUTE gnn_9 NUMERIC
@ATTRIBUTE gnn_10 NUMERIC
@ATTRIBUTE gnn_11 NUMERIC
@ATTRIBUTE gnn_12 NUMERIC
@ATTRIBUTE gnn_13 NUMERIC
@ATTRIBUTE gnn_14 NUMERIC
@ATTRIBUTE gnn_15 NUMERIC
@ATTRIBUTE gnn_16 NUMERIC
@ATTRIBUTE gnn_17 NUMERIC
@ATTRIBUTE gnn_18 NUMERIC
@ATTRIBUTE gnn_19 NUMERIC
@ATTRIBUTE gnn_20 NUMERIC
@ATTRIBUTE gnn_21 NUMERIC
@ATTRIBUTE gnn_22 NUMERIC
@ATTRIBUTE gnn_23 NUMERIC
@ATTRIBUTE gnn_24 NUMERIC
@ATTRIBUTE gnn_25 NUMERIC
@ATTRIBUTE gnn_26 NUMERIC
@ATTRIBUTE gnn_27 NUMERIC
@ATTRIBUTE gnn_28 NUMERIC
@ATTRIBUTE gnn_29 NUMERIC
@ATTRIBUTE gnn_30 NUMERIC
@ATTRIBUTE gnn_31 NUMERIC
@ATTRIBUTE gnn_32 NUMERIC
@ATTRIBUTE gnn_33 NUMERIC
@ATTRIBUTE gnn_34 NUMERIC
@ATTRIBUTE gnn_35 NUMERIC
@ATTRIBUTE gnn_36 NUMERIC
@ATTRIBUTE gnn_37 NUMERIC
@ATTRIBUTE gnn_38 NUMERIC
@ATTRIBUTE gnn_39 NUMERIC
@ATTRIBUTE gnn_40 NUMERIC
@ATTRIBUTE gnn_41 NUMERIC
@ATTRIBUTE gnn_42 NUMERIC
@ATTRIBUTE gnn_43 NUMERIC
@ATTRIBUTE gnn_44 NUMERIC
@ATTRIBUTE gnn_45 NUMERIC
@ATTRIBUTE gnn_46 NUMERIC
@ATTRIBUTE gnn_47 NUMERIC
@ATTRIBUTE gnn_48 NUMERIC
@ATTRIBUTE gnn_49 NUMERIC
@ATTRIBUTE gnn_50 NUMERIC
@ATTRIBUTE gnn_51 NUMERIC
@ATTRIBUTE gnn_52 NUMERIC
@ATTRIBUTE gnn_53 NUMERIC
@ATTRIBUTE gnn_54 NUMERIC
@ATTRIBUTE gnn_55 NUMERIC
@ATTRIBUTE gnn_56 NUMERIC
@ATTRIBUTE gnn_57 NUMERIC
@ATTRIBUTE gnn_58 NUMERIC
@ATTRIBUTE gnn_59 NUMERIC
@ATTRIBUTE gnn_60 NUMERIC
@ATTRIBUTE gnn_61 NUMERIC
@ATTRIBUTE gnn_62 NUMERIC
@ATTRIBUTE gnn_63 NUMERIC

@DATA
complete-400-0.1-16-98765432140016.cnf,1.0,800.0,47114.0,800.0,47114.0,0.0,0.0,0.18,0.016980091,0.639421466,0.72565407,0.0,1.0,1.467145612,0.017887491,1.275650193,0.0025,0.07625,1.623260348,0.0,0.680477141,0.680477141,0.0,0.017887491,0.924174111,0.001294732,0.053635862,5.298363968,0.442787396,0.364331245,0.0,0.846693387,3.227315993,0.002131797,0.222393564,0.001273507,0.003502144,4.314168973,0.688967186,0.009262586,0.017548899,0.008617396,0.009784777,0.08,-1.0,-0.0,-1.0,0.0,-512.0,-1.0,-0.0,-1.0,0.0,-0.0,20.78,31185404000.0,-4242619100.0,179475270000.0,-951758140.0,655391200000.0,154806270000.0,-1486645100.0,41371402000.0,483428660000.0,551203960000.0,45836500000.0,-2650863400.0,-3865940500.0,95930580000.0,-7112588000.0,634410500000.0,-278066300.0,-1867685500.0,-1965306600.0,-4489591300.0,103544080000.0,-3758584600.0,-4353018000.0,1523343400000.0,-2339187500.0,58294650000.0,-8299643400.0,533094400000.0,601406200000.0,-1891977600.0,-5830242000.0,-710719900.0,755719100000.0,1010307900000.0,547831740000.0,-61240276.0,-6443023400.0,-287707940.0,-12607957000.0,-4899088400.0,-6905591300.0,104498590000.0,372303600000.0,386122700000.0,-7978289700.0,-3572594700.0,208756210000.0,497638300000.0,-337055650.0,-5912752600.0,-9470918000.0,34173944000.0,-2226844700.0,-4987246000.0,-1187117600.0,68911730000.0,860225300000.0,530216550000.0,378204850000.0,1008977200000.0,169135620000.0,-4248923000.0,792576260000.0,338304570000.0
jgiraldezlevy.2200.9086.08.40.85.cnf,1.0,2200.0,9086.0,2136.0,8964.0,0.029962547,0.013609996,0.0,0.238286479,0.49435148,0.587982352,0.0,1.0,0.718612161,0.001421991,0.062639087,0.001404494,0.002340824,0.159896468,0.0,0.0,0.962739848,0.0,0.001421991,0.287779035,0.000557787,0.003123606,2.686939399,0.233188296,0.171324764,0.0,1.0,3.34774945,0.000702665,0.401951549,0.000111557,0.002008032,2.311375093,0.496764837,0.002452381,0.258512654,0.001004016,0.004685408,0.0,0.002114238,0.245482399,0.000669344,0.004908523,2.92930877,0.142729562,0.271702263,0.049941928,0.416666667,2.698443474,0.12,-0.03214781,-0.052994773,-0.03519396,-0.0079228515,5.4691668,2.1217551,-0.07709563,0.25223723,5.476345,0.07436536,-0.04881916,-0.025306158,-0.013900591,-0.023075344,-0.13199413,8.189898,-0.012199326,-0.017878382,-0.03811303,-0.0005611588,-0.01944433,-0.06871451,0.43765497,18.42527,-0.010683007,0.098052755,-0.09403362,7.1597958,4.972187,-0.03904455,-0.07512762,3.1363547,7.4364357,7.2366376,8.837158,-0.006802182,-0.08295921,-0.027001487,-0.090158716,-0.09875587,-0.1151774,0.26555514,1.4093273,0.1701226,-0.1221224,-0.015538456,-0.0030598557,4.696855,-0.010471409,-0.06679429,-0.14972803,-0.0061412654,-0.009150941,-0.053143773,-0.011043495,2.7869906,7.0289783,6.584927,1.6933047,13.322682,5.373189,-0.02524044,14.739154,9.714903
atco_enc3_opt2_10_14.cnf,1.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,-92.55741,-63.39895,5431.8315,-44.112743,7380.0464,-39.86953,6666.256,1334.8846,12919.543,14359.664,-73.850464,-85.914665,-72.901665,-6.1726336,-177.71211,14782.005,-49.21978,1721.7517,648.6911,-46.086533,4312.2085,-121.08616,-34.144627,29026.488,-109.000114,13494.942,-181.90996,9502.398,7683.277,-57.914787,-173.86803,5353.156,5720.578,21618.555,5476.404,-67.87731,-165.95508,-49.91129,-172.36078,-181.59453,-152.08972,2095.5334,-3.736167,3387.9685,-88.909996,-74.966156,-6.0011964,21595.12,-5.5922155,-84.03377,-136.43237,384.8474,-32.392784,-48.361126,-9.244479,-62.888874,17718.76,6096.845,2421.71,22185.867,8512.776,-33.72553,26366.137,14370.961
mrpp_8x8#22_20.cnf,1.0,18278.0,143734.0,8983.0,106536.0,1.034732272,0.34915897,0.5,0.084318916,0.382978524,0.730431131,0.0,1.0,1.814666587,0.000445169,0.233637474,0.000222643,0.000667928,1.320245802,0.0,0.028563115,0.338477134,-0.0,0.000445169,0.594646341,5.6319e-05,0.001004355,3.796565664,0.261197327,0.173052957,0.0,0.782178218,3.765023014,0.000112689,0.455252529,1.8773e-05,0.000337914,2.682679415,0.315724262,0.000412768,0.295732276,4.6932e-05,0.000647668,0.1,0.000799414,0.385122876,2.8159e-05,0.001867913,4.72522278,0.360243346,0.313121287,0.056691993,0.67160037,3.603545756,19.08,-8.163711,-4.6672993,696.6209,-8.763127,1761.5956,-0.5038832,-11.309524,1003.8642,572.77966,875.2261,-9.196705,-13.231781,-2.0311205,-6.7846074,-5.8617253,1200.7517,77.685265,-7.768555,-6.2675266,223.92114,1031.4873,-11.870035,-3.265996,2176.7603,523.84644,229.35832,-25.55216,852.7866,1091.0399,32.431767,-15.702099,1158.0576,1412.9073,1693.4152,36.797783,-9.115181,-13.452247,847.2861,-11.8593645,-10.6090355,-20.508842,396.27246,-0.943027,499.8383,-13.101264,-14.6595,999.33435,670.60376,39.678555,-7.965921,-19.151937,-1.1602532,-0.45984045,-11.839484,-4.859947,-1.2875723,1723.9579,867.62756,1016.1372,2396.4666,1058.7976,-13.46708,2778.7188,1645.2008
manthey_single-ordered-initialized-w50-b6.cnf,1.0,9000.0,74139.0,4549.0,59973.0,0.978456804,0.236206293,0.14,0.0758508,0.529201586,0.590381547,0.0,1.0,1.037787763,0.000821752,0.760156441,0.000439657,0.011870741,0.957272197,0.0,0.206359528,0.848881997,-0.0,0.000821752,2.47443375,0.000150068,0.014323112,1.074419669,0.61945188,0.180444104,0.001164144,0.914691943,0.97684026,0.000381944,2.979246699,1.6674e-05,0.008086972,0.908527685,0.647941574,0.000742116,2.152766682,0.000116719,0.011171694,0.04,-1.0,-0.0,-1.0,0.0,-512.0,-1.0,-0.0,-1.0,0.0,-0.0,20.06,18948.273,-1873.2238,59529.027,-296.02853,250051.11,69625.82,-949.2542,1522.5673,179800.03,188010.61,2715.4956,-989.81165,-1365.6738,32430.572,-2859.9678,250523.45,2038.6499,-706.599,-510.5694,-1987.597,10467.789,-1524.9951,-1582.3716,611847.25,-881.3033,12543.777,-3372.6785,217908.6,235800.62,-890.1501,-2465.4216,-345.86096,298314.84,370433.9,221832.92,18000.133,-2796.9524,-381.99628,-4981.3965,-2095.9526,-2902.5747,30409.234,156047.03,140016.28,-3457.8745,-1399.2285,85564.43,193650.67,-47.491272,-2292.3245,-3873.2568,17889.613,-787.30804,-2211.5264,-782.0344,32204.336,345299.06,219343.62,161205.28,392617.62,63163.504,-1490.9338,334164.75,144715.72
manthey_DimacsSorterHalf_30_7.cnf,1.0,3922.0,12464.0,2080.0,9880.0,0.885576923,0.261538462,0.02,0.210526316,0.268394062,1.192328253,0.0,1.0,1.31056752,0.001264404,0.358914556,0.000961538,0.009615385,1.069858469,0.0,0.572874494,0.858906883,-0.0,0.001264404,0.519223328,0.000607287,0.019331984,2.246496911,0.18175224,0.13702316,0.0,0.666666667,2.72498313,0.000846407,0.613472655,0.000101215,0.015283401,2.196343132,0.759210526,0.001070733,0.456839414,0.000404858,0.012651822,-0.0,0.001678482,0.995698391,0.000506073,0.030566802,3.188520332,0.17874157,0.445770333,0.006622517,0.549450549,3.262790398,0.12,-0.05642913,-0.080736846,-0.8046071,-1.2378254,27.208574,18.745073,-1.2885325,87.653984,127.53704,60.862408,-2.01405,-0.26018372,-0.36426407,-0.29348886,-1.8945416,105.255646,1.9259195,17.761036,-0.36022907,4.379288,83.3259,-1.5176923,-0.47660628,156.61076,-0.35717312,20.528255,-2.403962,221.44356,11.422261,-0.4020698,-2.051088,33.661522,96.419655,107.54801,96.1277,-0.7065957,-1.8109374,-0.34778348,-1.1997244,-1.2844069,-1.7525625,90.47002,75.90914,-1.4024142,-2.502236,-0.2902412,-0.85891706,130.94337,-1.0048562,-0.4057205,-1.5789001,-0.81951785,-0.7144601,-0.2309926,-1.0161028,14.275836,102.57381,-0.0542793,21.79773,299.15738,78.4439,30.45403,252.8807,229.18524
manthey_DimacsSorterHalf_33_1.cnf,1.0,3762.0,12254.0,2313.0,11008.0,0.626459144,0.113190407,0.02,0.210119913,0.292832774,1.157085023,0.0,1.0,1.348669805,0.001163246,0.463529701,0.000864678,0.008646779,1.06754997,0.0,0.568949855,0.86237282,-0.0,0.001163246,0.433499601,0.000726744,0.005904797,2.2717473,0.202939467,0.166903788,0.0,0.692307692,2.843410635,0.000741354,0.583091123,9.0843e-05,0.003997093,2.318979351,0.746366279,0.000968757,0.454758152,0.000545058,0.004723837,-0.0,0.001402637,0.798526385,0.000454215,0.026344477,3.177757595,0.19103171,0.450029592,0.006920251,0.571428571,3.34540225,0.1,-0.09394561,-0.5882099,-0.9192764,-1.9212335,67.98432,12.545881,-1.6923035,88.80778,174.70529,66.22703,-2.458263,-0.37256756,-0.61789906,-0.3659811,-3.161639,147.49652,-0.41824615,21.27171,-0.68430406,-0.37685412,70.7335,-1.9558227,-0.79037744,326.3104,-0.32258296,59.50402,-3.2039351,271.58716,72.31025,-0.88067985,-2.9366908,35.280006,154.43364,207.32858,183.73328,-0.59688634,-2.5585482,-0.92638165,-2.2840428,-2.2059278,-2.7375345,108.87451,121.10731,-1.2375438,-3.3523326,-0.41775733,-0.748054,194.08437,-1.162113,-1.2652682,-2.667558,-0.5353919,-0.73127884,-0.5883795,-1.3689251,47.056305,197.86305,61.526493,59.39685,434.28143,134.97452,1.4231001,393.3727,273.97748
manthey_DimacsSorterHalf_37_9.cnf,1.0,8680.0,31088.0,5466.0,28360.0,0.587998536,0.096191819,0.06,0.192736248,0.313262519,1.161474697,0.0,1.0,1.391237848,0.000488273,0.537275686,0.000365898,0.008781559,1.049255147,0.0,0.615373766,0.876022567,0.0,0.000488273,0.709967659,0.000282087,0.007087447,2.378547557,0.215022678,0.181823848,0.0,0.851851852,2.891700018,0.000318645,0.891213496,3.5261e-05,0.004583921,2.40844154,0.772566996,0.000403727,0.702428686,0.000211566,0.005359661,0.04,0.000683632,1.473467514,0.000176305,0.047108604,3.399514277,0.178731566,0.508832748,0.001495886,0.666666667,3.382188379,0.6,-11.20246,-22.81637,-5.548056,-39.364597,1523.9216,-1.7922151,-23.71292,1642.9875,3523.9526,1151.3313,-50.692787,-11.649747,-21.351933,-10.460297,-58.80562,4023.4336,-1.2970347,422.3024,-14.148107,-17.18466,1887.9565,-41.377335,-19.28432,7052.5967,-14.763154,1645.625,-58.10047,5217.9194,2601.6729,-19.67857,-63.854374,286.13892,2259.6177,4144.6284,3094.4673,-2.5302367,-48.926174,-21.312023,-55.9486,-50.27789,-60.46481,2014.6237,2206.668,-16.862043,-53.63902,-16.805613,-16.593945,5151.9526,-14.693997,-39.08455,-55.09914,-11.291182,-9.679294,-18.187033,-19.091055,494.67145,4412.2886,2198.6748,1293.4425,9341.824,2943.8647,55.81527,7896.2627,4205.5586
ACG-20-5p0.cnf,1.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,13141.028,313.6011,-93.9383,-173.63594,23030.139,20139.875,-355.23938,20822.48,16714.83,15723.656,-90.90793,2266.42,7693.374,-70.806015,-145.37454,9295.153,11692.239,-135.11595,1307.3932,7772.5664,9518.507,-126.2624,-15.388987,17926.64,5427.8174,-159.44583,-537.30255,25317.559,3183.4897,-85.54716,-131.32921,19379.47,27574.82,-25.259691,4317.79,-221.50171,-231.39394,8997.25,-262.3239,-4.563086,-189.41225,4466.381,9560.553,-151.0943,-417.52963,-133.94472,-21.44284,-80.079216,-110.26908,-64.03118,-275.3288,-52.612995,-117.01821,-67.418594,-207.42001,8467.472,12821.278,-62.480877,23137.312,28013.74,-4.3740406,-184.29001,30835.88,28979.285
56bits_12.dimacs.cnf,1.0,1063.0,20928.0,1063.0,20928.0,0.0,0.0,0.04,0.050793196,0.362493513,0.64439552,0.0,1.0,2.519049005,0.006018754,0.308102286,0.001881468,0.025399812,2.0540044,0.0,0.009030963,0.066418196,-0.0,0.006018754,0.910222622,0.000430046,0.04720948,5.095063485,0.083611267,0.099298296,0.0,0.785714286,3.005621683,0.000645496,0.518506983,9.5566e-05,0.001959098,3.190449682,0.13713685,0.001611132,0.426306099,0.000191131,0.00415711,-0.0,-1.0,-0.0,-1.0,0.0,-512.0,-1.0,-0.0,-1.0,0.0,-0.0,20.02,-470.7789,-979.507,3474.584,-1132.0125,48378.98,-1.9708222,-748.534,44515.797,102580.71,36072.387,-1647.9662,-396.75677,-798.0585,-310.81442,-1648.3759,137019.12,22403.682,14790.55,-452.61987,-766.55585,70007.04,-1286.6027,-714.58136,220351.28,-392.07108,34492.844,-1788.3956,162547.22,92950.66,-649.6261,-2060.7869,8912.804,67176.03,116823.484,84892.58,750.6286,-1663.5117,-613.04175,-1855.1403,-1612.3789,-1846.9294,62030.266,73236.95,-440.35324,-1604.341,-669.44617,-434.08594,163438.7,-350.96115,-1489.0354,-1768.1569,-237.77792,-156.39386,-666.09015,-552.21936,7363.559,139689.08,78573.28,52241.47,303131.56,96433.14,6287.9014,231729.38,120443.54
partial-5-17-s.cnf,1.0,252328.0,1189896.0,129041.0,742042.0,0.955409521,0.603542657,3.1,0.17389986,0.389225786,0.981390816,0.0,1.0,1.379251843,2.1392e-05,0.483114278,1.5499e-05,7.7495e-05,1.037820958,0.0,0.585581409,0.871090855,0.04,2.1392e-05,0.544439676,9.433e-06,5.3905e-05,2.554784355,0.262491408,0.163536158,0.0,0.818181818,2.821021256,1.2467e-05,0.537246406,4.043e-06,3.3691e-05,2.291811232,0.731383129,2.3271e-05,0.511117148,5.391e-06,5.3905e-05,19.02,3.263e-05,0.65402518,4.043e-06,9.5682e-05,3.508219357,0.146837912,0.66100294,0.030907668,0.607142857,3.161251522,14.44,-34.47528,-126.1736,1577.6663,-30.820148,10751.073,2259.0469,1535.1832,916.1024,4322.0005,5209.5884,-61.28467,-30.68187,-75.49184,-33.743103,-200.83336,15475.128,-43.410755,1607.4333,-83.19988,-25.123398,-17.574432,-130.78697,-27.117348,31085.89,-75.88546,9959.551,-90.195465,8806.266,10793.646,-86.54329,-147.64642,-35.388817,10155.066,16721.514,12201.033,1415.9069,-121.27317,-69.94758,-174.88724,-149.85521,-157.46056,4397.6846,4318.7476,3704.9146,-129.73682,-31.53913,-31.309242,15835.033,-11.243739,-88.18799,-207.78801,-12.415647,-41.927464,-53.8426,4138.874,4956.9937,16674.492,7202.351,-51.684895,20813.477,6503.041,-70.327805,23228.078,7999.0986
jgiraldezlevy.2200.9086.08.40.93.cnf,1.0,2200.0,9086.0,2135.0,9013.0,0.030444965,0.008099412,0.0,0.236880062,0.492928733,0.590501786,0.0,1.0,0.718056811,0.001424432,0.066418546,0.001405152,0.002810304,0.17256695,0.0,0.0,0.959391989,0.0,0.001424432,0.291906486,0.000332853,0.003772329,2.706660112,0.226783586,0.169136518,0.0,1.0,3.325663661,0.000697873,0.400927372,0.0,0.001886164,2.319428709,0.492177965,0.002452559,0.259905711,0.000665705,0.005880395,0.0,0.002144812,0.246956292,0.000554754,0.004770886,2.95548472,0.142003297,0.270528484,0.052631579,0.362637363,2.687640608,0.12,-0.029853672,-0.02097227,-0.055135958,-0.02223806,5.016474,4.011872,-0.10487445,0.9529613,7.7460175,0.77057195,-0.043687057,-0.02244755,-0.013801752,-0.017003119,-0.13131286,8.026338,0.25196588,-0.020393772,-0.030611414,1.2133925,0.9943178,-0.07358011,0.91645455,15.098422,-0.014903044,-0.014735222,-0.107544914,8.59973,2.8899872,-0.028914046,-0.07073327,5.879659,7.087971,5.041003,8.529372,-0.026300648,-0.07794004,-0.025005545,-0.087835416,-0.086830884,-0.11627372,1.3900223,1.1387931,-0.023163566,-0.1287173,-0.019653441,-0.023152294,3.357671,-0.022763098,-0.06612341,-0.1461629,-0.018931812,-0.025618445,-0.04138532,-0.028354893,1.7623596,3.9990604,4.5340786,3.4030254,13.011486,4.0978637,-0.017732235,12.401003,10.898222
50bits_13.dimacs.cnf,1.0,837.0,19228.0,837.0,19228.0,0.0,0.0,0.02,0.043530268,0.344681671,0.668606986,0.0,1.0,2.562716422,0.008125658,0.308772732,0.002389486,0.028673835,2.101919039,0.0,0.007697108,0.057676305,-0.0,0.008125658,1.233235952,0.00041606,0.056220096,5.138215477,0.083442148,0.098994321,0.0,0.785714286,3.004641432,0.000751779,0.598578093,0.000156022,0.002652382,3.289835294,0.123413772,0.001739672,0.42468557,0.000312045,0.004212607,0.02,-1.0,-0.0,-1.0,0.0,-512.0,-1.0,-0.0,-1.0,0.0,-0.0,20.12,-792.05536,-726.95435,-150.28244,-1231.8054,7740.8706,-39.4843,-682.6,26880.658,52798.92,13957.398,-1536.2786,-73.73307,-862.27374,-510.3236,-1084.2284,99488.76,10047.178,18801.355,-457.42004,-610.4548,65546.086,-973.74097,-552.2991,135469.27,1137.5715,32835.223,-1401.7723,100931.48,65061.688,-422.68027,-1567.5151,25057.135,32929.918,64742.508,29595.387,-169.39803,-1210.4966,-332.33466,-1222.2126,-1200.6472,-1191.6473,84315.875,27015.15,-596.7144,-1243.2899,-529.2578,-588.74384,126491.25,-319.23474,-901.9764,-1194.5103,-295.36426,-153.50307,-44.52525,-406.15222,11191.062,79713.7,32094.133,21352.328,213094.95,76902.92,-38.36444,179889.95,113112.54
manthey_single-ordered-initialized-w24-b9.cnf,1.0,3996.0,29400.0,2417.0,22957.0,0.653289201,0.280655138,0.04,0.105283791,0.568650429,0.557559664,0.0,1.0,0.903999513,0.001504405,0.873401427,0.000827472,0.013653289,0.911990823,0.0,0.23700832,0.911922289,-0.0,0.001504405,1.882048887,0.000392037,0.022825282,1.92418638,0.587350944,0.176483371,0.006993007,0.74789916,1.831452597,0.000703587,2.633174961,4.356e-05,0.015681491,1.103225055,0.645859651,0.001642545,1.684727675,0.000435597,0.021954088,0.02,-1.0,-0.0,-1.0,0.0,-512.0,-1.0,-0.0,-1.0,0.0,-0.0,20.02,4105.1177,-348.98553,12493.412,-102.7352,53461.92,11633.115,-166.15593,2216.7664,37443.46,42580.54,2937.6167,-202.57779,-289.73026,6009.1826,-591.1961,50733.49,-32.542408,-170.4582,-142.04414,-397.6825,5704.1006,-296.55017,-341.47397,124297.67,-161.74551,2738.5217,-700.69257,42637.434,49098.242,-159.91441,-492.46616,-61.865833,64215.69,79313.55,44561.008,250.404,-534.415,-31.150463,-1021.36444,-405.9937,-582.1887,8304.458,30975.277,31908.064,-693.13074,-302.44388,18860.744,36855.613,-4.0729723,-466.9191,-783.83344,2190.7458,-162.55202,-429.71045,-150.60056,6787.5415,73685.45,43400.914,34551.914,80234.09,13568.24,-350.77164,66129.4,28419.688
manthey_single-ordered-initialized-w46-b7.cnf,1.0,9177.0,75075.0,5178.0,61703.0,0.77230591,0.216715557,0.16,0.083918124,0.539359618,0.575431168,0.0,1.0,1.025889277,0.000712765,0.783006351,0.00038625,0.010235612,0.915737946,0.0,0.211091843,0.875921754,-0.0,0.000712765,2.500619442,0.00014586,0.014197041,1.322532416,0.613801093,0.170032246,0.001142857,0.926315789,1.276122426,0.000337113,3.1383749,1.6207e-05,0.00865436,0.862595357,0.652221124,0.000700192,2.169271955,0.000129653,0.012090174,0.04,-1.0,-0.0,-1.0,0.0,-512.0,-1.0,-0.0,-1.0,0.0,-0.0,20.04,18798.594,-1273.7032,39897.805,-355.77844,173020.16,43030.773,-785.55444,827.9501,126561.25,125824.125,-36.690002,-692.5741,-906.2488,16043.636,-2001.2593,165616.47,493.7632,-515.2067,-284.62128,-1439.2427,6454.2695,-1075.2123,-1086.2382,414365.88,-475.04694,3235.0256,-2371.9446,156280.42,165344.28,-624.78613,-1688.2394,-207.55779,214109.75,253799.05,151344.03,6783.804,-1950.5026,-233.00595,-3445.7964,-1409.3345,-2051.212,26042.328,112878.516,94632.54,-2482.6985,-1014.9219,65843.9,121915.555,-25.529398,-1523.2423,-2724.6565,14039.332,-536.74817,-1606.4614,-646.856,28869.984,241013.05,154590.48,119451.41,274511.2,46243.09,-1058.743,232235.64,99969.12
manthey_DimacsSorterHalf_36_7.cnf,1.0,4119.0,13249.0,2346.0,11400.0,0.755754476,0.162192982,0.04,0.205789474,0.282990393,1.180083146,0.0,1.0,1.383436447,0.001147231,0.430418732,0.000852515,0.008525149,1.109689322,0.0,0.575789474,0.855964912,-0.0,0.001147231,0.465868566,0.000614035,0.010175439,2.48105301,0.184065114,0.151725791,0.0,0.75,2.882723487,0.000740155,0.565014153,8.7719e-05,0.007894737,2.207037877,0.756140351,0.001001855,0.45370727,0.000526316,0.006315789,-0.0,0.001443429,0.810443551,0.000438596,0.025263158,3.281531557,0.178846753,0.431512466,0.006992503,0.571428571,3.300749134,0.12,-0.19862068,-0.4061079,-0.8572843,-1.923677,55.2696,1.674452,-1.5766718,103.57493,172.23776,67.2677,-2.4823897,-0.25605136,-0.6512052,-0.46040934,-2.879667,143.67183,-0.29908115,14.741414,-0.63895553,-0.19858284,98.79607,-1.9632185,-0.68219644,268.2105,-0.40070948,53.45575,-3.0628061,273.3199,50.377495,-0.7382704,-2.7550783,39.471245,131.2848,178.28653,149.04144,-0.72774994,-2.329077,-0.75856626,-1.9222566,-2.0276213,-2.5205374,110.97482,106.80956,-1.4332327,-3.048337,-0.47452635,-0.9099065,177.74492,-1.1812253,-1.0929483,-2.3943324,-0.7687895,-0.80199957,-0.38947478,-1.301955,37.3835,170.16414,33.685947,45.67646,403.10318,121.4035,6.949658,362.30133,274.0162
