@RELATION SAT11-RANDOM-FeatureRuntime

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE KLB NUMERIC
@ATTRIBUTE cl NUMERIC
@ATTRIBUTE lobjois NUMERIC
@ATTRIBUTE DIAMETER NUMERIC
@ATTRIBUTE CG NUMERIC
@ATTRIBUTE Pre NUMERIC
@ATTRIBUTE sp NUMERIC
@ATTRIBUTE ls_gsat NUMERIC
@ATTRIBUTE Basic NUMERIC
@ATTRIBUTE ls_saps NUMERIC
@ATTRIBUTE GNN_c6 NUMERIC
@ATTRIBUTE GNN_c14 NUMERIC
@ATTRIBUTE GNN_c29 NUMERIC

@DATA
SAT11/random/medium/unif-k3-r4.26-v800-c3408-S852188518-088.SATISFIABLE.cnf,1.0,0.0,2.01,2.0,0.12,0.06,0.0,0.03,2.49,0.0,2.21,0.0045866966247558,0.0014796257019042,0.0039100646972656
SAT11/random/large/unif-k7-r85-v300-c25500-S1158419275-045-UNKNOWN.cnf,1.0,0.02,2.0,2.0,0.73,60.1,0.08,1.4,2.07,0.0,2.06,0.0051853656768798,0.0022523403167724,0.0044243335723876
SAT11/random/medium/unif-k3-r4.26-v500-c2130-S1383368897-031.UNKNOWN.cnf,1.0,0.0,2.0,2.0,0.05,0.04,0.0,0.01,2.48,0.0,2.25,0.0058298110961914,0.0014889240264892,0.0051655769348144
SAT11/random/medium/unif-k3-r4.26-v750-c3195-S576842028-023.SATISFIABLE.cnf,1.0,0.0,2.0,2.0,0.11,0.06,0.0,0.03,2.51,0.0,2.26,0.0077853202819824,0.0015013217926025,0.0071232318878173
SAT11/random/medium/unif-k7-r89-v90-c8010-S231612998-061.SATISFIABLE.cnf,1.0,0.0,1.99,2.0,0.05,60.06,0.02,0.36,2.06,0.01,2.05,0.0049512386322021,0.0029635429382324,0.003899335861206
SAT11/random/large/unif-k3-r4.2-v5000-c21000-S720914503-051-UNKNOWN.cnf,1.0,0.07,2.0,2.0,2.01,0.4,0.05,0.21,2.47,0.01,2.11,0.0099036693572998,0.0016419887542724,0.0089106559753417
SAT11/random/large/unif-k5-r20-v1250-c25000-S573815729-001-UNKNOWN.cnf,1.0,0.01,1.98,2.0,2.01,60.01,0.06,0.47,2.18,0.01,2.1,0.0049612522125244,0.001551866531372,0.0042777061462402
SAT11/random/medium/unif-k3-r4.26-v400-c1704-S1511266249-002.UNKNOWN.cnf,1.0,0.0,1.99,2.0,0.03,0.03,0.0,0.01,2.47,0.0,2.23,0.0042378902435302,0.0014925003051757,0.0036361217498779
SAT11/random/medium/unif-k7-r89-v90-c8010-S501033814-049.SATISFIABLE.cnf,1.0,0.0,2.0,2.0,0.05,60.08,0.01,0.36,2.06,0.01,2.05,0.0050489902496337,0.0019137859344482,0.0035398006439208
SAT11/random/medium/unif-k3-r4.26-v250-c1065-S931339469-052.UNKNOWN.cnf,1.0,0.0,1.99,2.0,0.01,0.02,0.0,0.01,2.52,0.0,2.26,0.0056803226470947,0.0014002323150634,0.0043091773986816
SAT11/random/medium/unif-k3-r4.26-v550-c2343-S720541313-052.UNKNOWN.cnf,1.0,0.0,1.99,2.0,0.06,0.04,0.0,0.02,2.53,0.0,2.23,0.0043911933898925,0.0014667510986328,0.0038011074066162
SAT11/random/medium/unif-k5-r21.3-v75-c1597-S241605246-015.SATISFIABLE.cnf,1.0,0.0,2.0,2.0,0.01,5.22,0.0,0.02,2.16,0.0,1.64,0.0040090084075927,0.0014746189117431,0.0035014152526855
SAT11/random/medium/unif-k7-r89-v80-c7120-S175431861-098.SATISFIABLE.cnf,1.0,0.01,2.0,2.0,0.04,60.23,0.01,0.33,2.06,0.0,2.05,0.0067107677459716,0.0019412040710449,0.0046491622924804
SAT11/random/medium/unif-k5-r21.3-v100-c2130-S1574817612-041.SATISFIABLE.cnf,1.0,0.0,1.98,2.0,0.01,7.25,0.0,0.03,2.15,0.0,2.14,0.0040955543518066,0.0017335414886474,0.0033402442932128
SAT11/random/large/unif-k3-r4.2-v25000-c105000-S30704505-092-UNKNOWN.cnf,1.0,1.68,2.0,2.03,2.02,2.38,0.42,1.47,2.19,0.02,2.11,0.050765037536621,0.0045893192291259,0.0402147769927978
SAT11/random/medium/unif-k5-r21.3-v150-c3195-S1216095115-028.SATISFIABLE.cnf,1.0,0.0,1.99,2.0,0.03,11.35,0.0,0.05,2.17,0.0,2.13,0.0040662288665771,0.001429796218872,0.0039160251617431
SAT11/random/medium/unif-k3-r4.26-v550-c2343-S1552308135-080.SATISFIABLE.cnf,1.0,0.0,1.99,2.0,0.06,0.04,0.0,0.02,2.47,0.0,2.27,0.005016803741455,0.0014667510986328,0.004589557647705
SAT11/random/large/unif-k3-r4.2-v30000-c126000-S629207485-001-UNKNOWN.cnf,1.0,2.39,1.99,2.12,2.03,2.87,0.52,1.81,2.19,0.04,2.12,0.0644841194152832,0.0053188800811767,0.0515336990356445
SAT11/random/medium/unif-k5-r21.3-v175-c3727-S1126657927-015.SATISFIABLE.cnf,1.0,0.0,1.99,2.0,0.04,13.46,0.0,0.06,2.19,0.0,2.13,0.0040781497955322,0.0021982192993164,0.004854679107666
SAT11/random/medium/unif-k3-r4.26-v650-c2769-S1631976568-086.UNKNOWN.cnf,1.0,0.0,1.99,2.0,0.08,0.05,0.0,0.02,2.49,0.0,2.23,0.0064940452575683,0.0015249252319335,0.0057277679443359
SAT11/random/medium/unif-k3-r4.26-v500-c2130-S2061684506-048.UNKNOWN.cnf,1.0,0.0,1.99,2.0,0.05,0.04,0.0,0.02,2.47,0.0,2.23,0.0049293041229248,0.00156831741333,0.0039849281311035
SAT11/random/large/unif-k3-r4.2-v10000-c42000-S977705304-066-UNKNOWN.cnf,1.0,0.28,2.01,2.0,2.01,0.88,0.12,0.47,2.36,0.01,2.08,0.0166578292846679,0.0022556781768798,0.0143444538116455
SAT11/random/medium/unif-k3-r4.26-v700-c2982-S608588601-044.SATISFIABLE.cnf,1.0,0.0,2.0,2.0,0.1,0.05,0.0,0.02,2.48,0.0,2.22,0.0064394474029541,0.0014553070068359,0.0039100646972656
SAT11/random/medium/unif-k5-r21.3-v50-c1065-S827703138-064.UNKNOWN.cnf,1.0,0.0,1.99,2.0,0.01,3.28,0.0,0.01,1.63,0.0,1.0,0.0051705837249755,0.0014166831970214,0.0032978057861328
